Date,Employee_ID,Team,Tasks_Completed,Hours_Worked,Productivity_Score,Task_Type,Task_Priority,Overtime_Hours,Meeting_Hours
2023-10-09,E125,Team D,10,8.180095236373301,95.03,Deployment,Low,0.03,2.48
2023-10-09,E126,Team A,2,6.836539754887655,73.33,System Maintenance,High,1.46,0.41
2023-10-09,E127,Team D,6,8.846184291226526,84.14,Security Patching,Medium,1.18,1.97
2023-10-10,E123,Team A,9,6.810753010464289,91.67,Feature Development,Medium,0.09,0.03
2023-10-10,E124,Team A,7,6.526236469066911,61.9,System Maintenance,Medium,1.37,3.38
2023-10-10,E125,Team B,6,8.547685606689374,80.34,Deployment,Medium,2.29,1.69
2023-10-10,E126,Team A,10,6.774899093743338,83.72,User Support,High,2.11,0.74
2023-10-10,E127,Team C,8,6.812306583481578,93.24,Security Patching,Medium,0.81,0.75
2023-10-11,E123,Team C,6,7.358450192877962,97.72,System Maintenance,Medium,2.18,3.42
2023-10-11,E124,Team D,8,6.3515070634844495,79.29,Deployment,Low,1.25,3.42
2023-10-11,E125,Team B,9,9.932462448238379,73.78,Security Patching,High,0.99,3.46
2023-10-11,E126,Team D,6,9.983607654999915,72.58,Code Review,High,2.08,1.39
2023-10-11,E127,Team D,3,8.904905624704881,79.89,Documentation,High,1.75,2.4
2023-10-12,E123,Team C,4,7.144032395674937,83.84,Documentation,Low,1.21,0.06
2023-10-12,E124,Team A,9,7.700756869785034,68.69,Documentation,High,2.1,0.26
2023-10-12,E125,Team A,2,9.973329978412272,70.26,Database Optimization,Medium,0.05,0.5
2023-10-12,E126,Team A,10,9.042094151611337,95.12,Bug Fix,High,2.76,1.06
2023-10-12,E127,Team D,4,8.118390443564756,81.33,Database Optimization,Low,2.89,0.34
2023-10-13,E123,Team D,4,8.190644523508704,62.84,Bug Fix,Low,0.47,1.93
2023-10-13,E124,Team C,3,6.509332712822231,61.23,Feature Development,High,0.3,2.84
2023-10-13,E125,Team A,1,7.095680492184783,76.69,User Support,High,2.04,3.2
2023-10-13,E126,Team B,9,8.140944058631472,87.17,Database Optimization,Low,1.06,0.14
2023-10-13,E127,Team D,4,7.230741347726366,70.14,Database Optimization,High,1.17,2.52
2023-10-14,E123,Team B,4,6.221875128652601,68.34,Security Patching,Medium,2.14,3.96
2023-10-14,E124,Team A,2,7.200104143235335,77.88,Documentation,High,0.65,2.99
2023-10-14,E125,Team A,6,9.598742044271354,62.37,Bug Fix,Low,2.23,0.34
2023-10-14,E126,Team D,8,6.929544561828028,63.46,Bug Fix,Low,2.57,1.66
2023-10-14,E127,Team A,3,8.091778020428425,88.08,Deployment,Low,2.87,3.41
2023-10-15,E123,Team C,7,9.00358240318102,91.83,User Support,Low,2.5,0.75
2023-10-15,E124,Team B,9,6.452671175554641,89.14,Testing,Low,2.25,1.04
2023-10-15,E125,Team C,1,8.998438590936603,96.55,Feature Development,Medium,0.58,2.63
2023-10-15,E126,Team D,1,9.235238964883674,99.44,Bug Fix,High,0.01,0.03
2023-10-15,E127,Team A,9,6.910917289578862,66.81,Documentation,High,1.65,1.51
2023-10-16,E123,Team C,8,9.030214310381728,99.8,Database Optimization,High,1.96,1.22
2023-10-16,E124,Team A,5,6.013858787447294,81.82,Code Review,High,0.81,2.95
2023-10-16,E125,Team C,4,7.2957205423413996,67.99,System Maintenance,Medium,0.65,2.71
2023-10-16,E126,Team D,6,7.2892256255395385,94.28,Code Review,Low,1.1,3.82
2023-10-16,E127,Team C,7,8.435443264521785,90.12,Bug Fix,High,1.25,3.38
2023-10-17,E123,Team B,8,6.15223039782622,69.55,Database Optimization,Medium,1.92,0.53
2023-10-17,E124,Team C,6,8.169339167688996,99.74,Bug Fix,High,1.34,2.31
2023-10-17,E125,Team A,4,9.26139475368469,92.98,User Support,High,2.06,0.5
2023-10-17,E126,Team C,1,9.824933792318294,86.48,Security Patching,High,0.82,0.48
2023-10-17,E127,Team A,5,8.41567602183089,76.11,Bug Fix,Medium,0.34,3.96
2023-10-18,E123,Team D,8,6.476247993040527,83.35,Database Optimization,Medium,1.58,0.08
2023-10-18,E124,Team C,9,9.39657082420748,78.47,Database Optimization,Low,2.1,0.13
2023-10-18,E125,Team C,6,6.64275067329806,87.41,System Maintenance,Medium,1.54,2.93
2023-10-18,E126,Team C,7,9.502862325286564,70.83,Feature Development,Medium,0.43,0.38
2023-10-18,E127,Team A,5,6.01827108449085,61.23,User Support,High,1.03,0.04
2023-10-19,E123,Team B,5,8.52497914109374,70.2,System Maintenance,Medium,2.77,0.8
2023-10-19,E124,Team D,9,7.051846685665843,91.47,Code Review,Medium,0.3,3.69
2023-10-19,E125,Team C,4,7.520280263553017,80.0,Testing,Medium,0.03,3.69
2023-10-19,E126,Team B,9,8.174945812313716,75.81,System Maintenance,Low,0.24,3.88
2023-10-19,E127,Team D,6,7.156493634809188,84.82,Testing,High,0.28,3.9
2023-10-20,E123,Team D,2,9.043843814274343,61.72,Code Review,Low,1.25,0.69
2023-10-20,E124,Team D,9,7.255473851935484,95.53,User Support,High,1.71,3.29
2023-10-20,E125,Team C,7,7.965275909477066,69.78,System Maintenance,Low,2.38,0.9
2023-10-20,E126,Team A,3,8.349158614300894,78.92,Documentation,Low,1.59,0.76
2023-10-20,E127,Team C,7,8.509799488470712,91.39,Feature Development,High,2.74,0.01
2023-10-21,E123,Team D,10,9.250580890465923,94.97,System Maintenance,Low,0.61,3.28
2023-10-21,E124,Team C,7,6.992269718914141,86.9,Documentation,Low,2.96,1.92
2023-10-21,E125,Team A,5,6.705104381599016,73.83,Documentation,Low,0.16,0.88
2023-10-21,E126,Team D,9,6.409644328640807,93.44,Database Optimization,Medium,1.25,0.67
2023-10-21,E127,Team B,1,7.895183158815746,97.23,Bug Fix,Medium,0.03,3.3
2023-10-22,E123,Team B,7,9.281664732234473,70.47,Feature Development,Low,2.5,3.75
2023-10-22,E124,Team C,8,6.874757599203978,79.86,Code Review,Low,0.19,0.59
2023-10-22,E125,Team B,3,7.4992149310665255,85.43,Security Patching,High,2.72,1.77
2023-10-22,E126,Team B,6,9.586712888156779,75.35,User Support,Low,2.48,0.17
2023-10-22,E127,Team B,8,7.191263515465206,71.58,Testing,Medium,2.56,1.82
2023-10-23,E123,Team D,2,8.442874763623685,93.25,Feature Development,Medium,1.61,1.82
2023-10-23,E124,Team D,6,7.347565377160146,61.82,System Maintenance,Medium,2.69,1.9
2023-10-23,E125,Team B,5,9.528586546363435,73.5,Documentation,Medium,2.85,1.99
2023-10-23,E126,Team D,8,9.988902489971036,81.76,User Support,High,1.97,1.32
2023-10-23,E127,Team C,1,6.763090950614355,96.05,Documentation,High,0.69,1.56
2023-10-24,E123,Team B,8,6.744186418571829,64.34,Documentation,Low,0.95,3.64
2023-10-24,E124,Team B,2,8.285986220432017,85.89,Testing,Low,1.4,1.37
2023-10-24,E125,Team C,4,6.837043709344515,88.84,Security Patching,Low,1.1,1.2
2023-10-24,E126,Team A,6,8.779678907559894,80.27,Database Optimization,High,2.97,3.13
2023-10-24,E127,Team B,9,8.141281443250989,92.99,Documentation,High,0.44,2.64
2023-10-25,E123,Team C,10,7.822536918032245,78.7,Documentation,Medium,0.06,1.1
2023-10-25,E124,Team A,7,9.799243236938128,91.88,Bug Fix,Medium,2.67,2.73
2023-10-25,E125,Team D,2,8.656906432497365,89.72,Security Patching,High,2.67,0.54
2023-10-25,E126,Team D,2,8.50871105325579,60.44,Testing,Medium,0.15,2.19
2023-10-25,E127,Team C,2,7.776841682553735,67.14,Feature Development,Low,0.79,0.25
2023-10-26,E123,Team C,1,6.606418529397768,85.98,Code Review,Low,1.71,2.09
2023-10-26,E124,Team B,9,7.818759678153978,62.85,Database Optimization,High,1.09,0.18
2023-10-26,E125,Team B,8,9.701460299826685,65.88,Bug Fix,Medium,2.79,2.16
2023-10-26,E126,Team D,5,8.78946335088147,96.52,Testing,Medium,1.25,2.87
2023-10-26,E127,Team A,1,8.250652878624607,60.57,Testing,High,0.13,3.95
2023-10-27,E123,Team D,8,7.947329382621362,84.28,User Support,Medium,1.48,3.17
2023-10-27,E124,Team B,10,7.635143121359529,66.17,Documentation,Low,2.69,1.21
2023-10-27,E125,Team C,7,7.468032535698139,63.21,Deployment,High,0.52,1.1
2023-10-27,E126,Team C,6,6.030247154550369,86.35,Testing,Medium,2.58,2.38
2023-10-27,E127,Team C,2,8.744974203599607,72.64,User Support,Low,2.12,2.74
2023-10-28,E123,Team B,8,6.400574726460464,63.1,Database Optimization,Medium,0.78,2.05
2023-10-28,E124,Team D,7,6.822369882387356,61.09,Feature Development,Low,2.77,2.51
2023-10-28,E125,Team A,2,8.457114028427055,61.69,Database Optimization,High,2.17,1.6
2023-10-28,E126,Team A,10,9.908179925987678,65.81,Code Review,Medium,0.95,3.85
2023-10-28,E127,Team C,4,9.135018241613286,98.02,Database Optimization,Medium,1.35,1.77
2023-10-29,E123,Team D,10,9.292139343209378,88.83,System Maintenance,High,1.02,3.58
2023-10-29,E124,Team C,2,8.754319211026843,82.77,Testing,High,1.55,0.12
2023-10-29,E125,Team B,7,6.378915046346171,88.68,System Maintenance,Low,2.5,0.43
2023-10-29,E126,Team C,6,6.959423783675693,94.99,Deployment,High,0.29,3.7
2023-10-29,E127,Team A,10,8.042420098635986,73.07,Database Optimization,High,0.2,1.29
2023-10-30,E123,Team C,2,6.217725364347554,98.27,Database Optimization,Low,0.23,1.96
2023-10-30,E124,Team C,6,6.781182208279697,64.08,Testing,Low,2.68,3.11
2023-10-30,E125,Team C,4,6.506694691067105,66.28,Feature Development,High,1.88,3.3
2023-10-30,E126,Team A,8,8.176675774717918,81.87,Deployment,Medium,2.05,3.02
2023-10-30,E127,Team B,2,7.082132471322078,62.08,Deployment,Low,2.6,1.28
2023-10-31,E123,Team C,5,6.812814923608125,95.1,User Support,Medium,2.66,1.2
2023-10-31,E124,Team B,1,8.291875803173363,90.51,Deployment,Low,0.44,3.61
2023-10-31,E125,Team B,3,7.911214877866331,65.6,System Maintenance,Low,0.91,0.39
2023-10-31,E126,Team B,7,7.782492765646701,81.36,Security Patching,High,2.38,0.43
2023-10-31,E127,Team C,6,8.850175142658513,98.82,Deployment,Medium,0.93,0.35
2023-11-01,E123,Team D,6,7.723671365334157,67.25,Database Optimization,Medium,0.02,1.23
2023-11-01,E124,Team B,5,9.580191897274464,70.36,User Support,High,2.88,1.23
2023-11-01,E125,Team C,2,6.720531606375132,75.79,Deployment,Low,1.92,2.64
2023-11-01,E126,Team D,4,8.725524675314087,77.26,Testing,Low,0.29,1.8
2023-11-01,E127,Team B,4,6.670454183371848,76.48,Security Patching,Medium,0.93,1.31
2023-11-02,E123,Team C,3,6.942965776337756,77.38,User Support,Medium,0.31,2.53
2023-11-02,E124,Team B,8,7.87935885409075,70.17,Testing,High,2.65,2.13
2023-11-02,E125,Team B,7,9.56171222147035,64.22,Database Optimization,Medium,1.76,1.38
2023-11-02,E126,Team A,1,6.529750423152889,79.13,Deployment,High,2.43,2.83
2023-11-02,E127,Team B,1,7.495774294041684,84.43,Documentation,Low,1.54,2.14
2023-11-03,E123,Team D,1,7.3117948070170735,68.84,Documentation,Low,0.79,3.27
2023-11-03,E124,Team C,5,9.725913904687976,70.2,Security Patching,High,0.42,3.33
2023-11-03,E125,Team A,1,7.969625134313166,61.15,System Maintenance,Medium,1.53,0.46
2023-11-03,E126,Team C,6,8.854870064038074,60.95,Code Review,Medium,0.91,0.37
2023-11-03,E127,Team B,10,7.943907723948533,65.35,Code Review,Medium,2.55,3.49
2023-11-04,E123,Team B,8,9.235398324978846,72.67,Bug Fix,High,2.79,0.93
2023-11-04,E124,Team B,10,9.416027555795907,94.38,System Maintenance,Low,1.35,1.95
2023-11-04,E125,Team B,10,7.118713571610444,80.2,User Support,Medium,1.94,2.85
2023-11-04,E126,Team B,9,7.742406891527599,62.02,Deployment,Low,1.91,3.91
2023-11-04,E127,Team A,1,7.696180815548717,64.78,User Support,High,1.15,0.09
2023-11-05,E123,Team B,1,7.419107722693998,81.75,System Maintenance,High,1.61,1.81
2023-11-05,E124,Team D,3,7.641634648934386,90.43,Testing,High,1.13,3.7
2023-11-05,E125,Team A,7,7.929822411911685,93.43,Testing,Low,2.19,1.08
2023-11-05,E126,Team C,5,6.688336080854773,70.59,Feature Development,Low,0.21,0.31
2023-11-05,E127,Team D,6,8.50427063502838,99.14,Bug Fix,High,2.3,1.64
2023-11-06,E123,Team D,5,7.249428953376212,77.81,Bug Fix,High,1.92,2.21
2023-11-06,E124,Team A,8,8.829025035632585,98.05,System Maintenance,High,1.56,3.04
2023-11-06,E125,Team D,5,6.800521482413869,70.25,User Support,High,1.64,3.5
2023-11-06,E126,Team A,1,8.887955451554147,76.11,System Maintenance,High,1.44,2.9
2023-11-06,E127,Team C,5,9.296064148199143,91.4,User Support,Medium,0.62,1.23
2023-11-07,E123,Team A,6,7.786567809143897,88.54,Feature Development,Medium,2.09,3.92
2023-11-07,E124,Team A,4,7.649199751890165,75.27,Security Patching,High,0.3,0.27
2023-11-07,E125,Team D,4,7.898143338005895,73.03,Security Patching,High,1.33,0.61
2023-11-07,E126,Team D,9,8.539645208649496,91.76,Testing,High,1.58,3.52
2023-11-07,E127,Team C,7,6.454210644875246,61.33,Documentation,High,1.36,2.78
2023-11-08,E123,Team A,10,8.686980057574253,72.9,Testing,High,1.91,1.29
2023-11-08,E124,Team D,1,9.687379092106402,62.79,Code Review,High,2.6,3.15
2023-11-08,E125,Team B,3,9.894282209554511,70.24,Feature Development,Medium,1.3,1.0
2023-11-08,E126,Team A,9,9.80640056148416,76.53,Code Review,High,2.94,1.83
2023-11-08,E127,Team D,8,7.516833313020011,89.58,Feature Development,High,0.46,0.72
2023-11-09,E123,Team B,7,9.161999255425798,62.41,Deployment,Medium,0.48,0.94
2023-11-09,E124,Team C,2,9.905226539284156,91.92,User Support,High,0.07,3.8
2023-11-09,E125,Team B,7,7.896662440673728,68.42,Bug Fix,High,0.11,0.63
2023-11-09,E126,Team A,9,6.667278936880259,97.88,Database Optimization,Low,2.36,2.06
2023-11-09,E127,Team B,4,7.568714048790276,99.28,Code Review,Medium,2.06,1.04
2023-11-10,E123,Team C,3,9.758495044407045,83.88,Documentation,Low,2.45,2.79
2023-11-10,E124,Team A,9,6.803583867008136,83.3,Code Review,Medium,1.34,1.39
2023-11-10,E125,Team B,1,7.27173810154409,94.79,Deployment,Low,2.87,2.97
2023-11-10,E126,Team B,5,7.232855353708974,61.53,Documentation,Low,2.48,3.31
2023-11-10,E127,Team B,3,9.072364067020374,75.55,Bug Fix,Medium,0.11,3.45
2023-11-11,E123,Team A,8,8.330869818315643,73.2,System Maintenance,High,2.7,0.13
2023-11-11,E124,Team A,5,7.549661709376304,89.84,Database Optimization,High,1.1,3.86
2023-11-11,E125,Team D,2,8.87608231983342,83.21,System Maintenance,High,0.89,2.0
2023-11-11,E126,Team D,8,9.307857312168704,79.52,Database Optimization,High,1.85,3.88
2023-11-11,E127,Team C,10,8.388504559818292,75.75,User Support,Medium,0.45,0.21
2023-11-12,E123,Team D,6,9.063866552126603,83.91,Code Review,Medium,2.89,2.46
2023-11-12,E124,Team B,7,9.048867933432511,85.82,Code Review,High,0.5,0.67
2023-11-12,E125,Team A,3,8.450692201115906,72.82,Deployment,High,0.88,1.3
2023-11-12,E126,Team A,7,6.908243932223411,89.37,Security Patching,Low,2.28,2.76
2023-11-12,E127,Team A,4,9.959405482014542,88.88,Database Optimization,High,2.93,0.57
2023-11-13,E123,Team C,8,9.474151230386491,73.66,Feature Development,Low,1.87,0.28
2023-11-13,E124,Team A,3,7.346058990925841,68.19,Testing,High,0.52,0.91
2023-11-13,E125,Team B,10,6.732455910481941,85.14,User Support,Medium,1.64,3.24
2023-11-13,E126,Team D,8,9.64103738898985,74.64,User Support,High,2.76,2.87
2023-11-13,E127,Team B,3,9.363004075080209,71.03,Testing,Medium,2.79,1.28
2023-11-14,E123,Team A,4,6.246148741111255,63.48,Security Patching,High,1.71,1.25
2023-11-14,E124,Team C,3,7.405227389318894,83.9,Deployment,Medium,2.18,3.15
2023-11-14,E125,Team C,6,7.698917828557823,92.72,Documentation,Low,1.74,1.45
2023-11-14,E126,Team B,2,7.7923694916238855,79.24,Database Optimization,Medium,1.35,1.64
2023-11-14,E127,Team C,4,8.88239061350885,76.67,Deployment,Medium,1.52,1.04
2023-11-15,E123,Team D,7,7.993524908241875,74.5,Feature Development,Medium,0.44,0.46
2023-11-15,E124,Team B,6,7.454612439100221,96.93,Testing,High,1.09,0.74
2023-11-15,E125,Team C,2,6.351123928888809,76.29,Deployment,High,1.64,2.33
2023-11-15,E126,Team A,10,9.94853513060353,85.72,Bug Fix,High,2.51,2.82
2023-11-15,E127,Team C,1,6.246345960452921,62.58,Feature Development,High,0.79,3.38
2023-11-16,E123,Team C,1,7.997778751812874,84.0,Documentation,Low,0.73,3.86
2023-11-16,E124,Team B,6,8.135290540309395,65.46,Database Optimization,High,2.37,2.04
2023-11-16,E125,Team B,1,6.6054945229014495,71.55,Testing,Medium,2.4,3.54
2023-11-16,E126,Team B,7,6.2169864723725805,98.9,Database Optimization,Low,2.19,2.45
2023-11-16,E127,Team B,8,8.53732720034688,76.42,User Support,Low,1.59,3.84
2023-11-17,E123,Team A,5,9.351275397297922,78.57,Deployment,Low,2.46,0.63
2023-11-17,E124,Team A,9,9.124429754060909,90.44,User Support,Low,1.93,2.21
2023-11-17,E125,Team C,5,9.071180310443442,85.36,Database Optimization,High,1.63,3.23
2023-11-17,E126,Team D,9,6.08570448783172,62.13,Deployment,Low,0.64,2.15
2023-11-17,E127,Team B,5,7.336491052661157,69.57,Deployment,Low,0.98,3.86
2023-11-18,E123,Team D,8,6.4329863431170775,90.13,Deployment,High,2.27,2.79
2023-11-18,E124,Team C,6,8.451111850045205,71.82,Testing,High,1.02,1.58
2023-11-18,E125,Team A,10,9.005059677211824,80.26,Database Optimization,Low,0.95,0.86
2023-11-18,E126,Team D,10,7.77512248509871,87.18,Database Optimization,Medium,1.18,1.84
2023-11-18,E127,Team A,3,9.741610758679856,79.78,Testing,High,1.75,0.21
2023-11-19,E123,Team B,9,8.949237670059938,60.1,Security Patching,Low,1.25,1.83
2023-11-19,E124,Team A,4,8.201359968373659,65.57,Testing,Low,2.73,2.33
2023-11-19,E125,Team D,2,9.985944323869855,73.57,Security Patching,Medium,0.8,3.96
2023-11-19,E126,Team A,7,7.015805054347293,70.26,Database Optimization,Low,1.27,3.73
2023-11-19,E127,Team A,4,9.475841596332646,69.86,Database Optimization,High,2.47,3.36
2023-11-20,E123,Team B,4,7.501854899395541,84.37,Security Patching,Low,0.97,3.8
2023-11-20,E124,Team A,2,6.063608152596653,67.09,Testing,Medium,1.46,0.1
2023-11-20,E125,Team A,3,6.701365793345731,97.27,Code Review,Medium,1.25,2.57
2023-11-20,E126,Team C,2,7.230745981589502,92.5,Documentation,Low,2.26,1.72
2023-11-20,E127,Team B,7,8.398019476789063,90.7,Feature Development,Medium,2.78,1.54
2023-11-21,E123,Team A,8,8.092963372395628,70.8,Database Optimization,Low,0.5,2.8
2023-11-21,E124,Team C,6,8.05618441077323,65.68,Feature Development,Medium,1.35,0.56
2023-11-21,E125,Team D,5,8.954285026210584,62.67,System Maintenance,High,2.24,0.67
2023-11-21,E126,Team D,8,7.650261620935755,68.15,Deployment,High,1.78,2.98
2023-11-21,E127,Team D,9,8.779240749383774,62.3,Code Review,Medium,2.54,0.1
2023-11-22,E123,Team B,9,9.667030974415152,93.96,Code Review,High,2.24,0.63
2023-11-22,E124,Team B,10,6.437918370542192,80.0,Feature Development,Low,1.68,3.9
2023-11-22,E125,Team D,2,6.612550623849115,90.08,Code Review,Medium,0.89,1.51
2023-11-22,E126,Team C,6,8.857707452088349,80.6,Bug Fix,High,0.53,0.16
2023-11-22,E127,Team D,5,6.498798009514746,98.62,Documentation,High,1.87,3.2
2023-11-23,E123,Team A,5,6.7600725244083835,67.9,User Support,Medium,2.7,0.37
2023-11-23,E124,Team B,8,9.236999857060486,88.11,Documentation,Medium,2.19,0.06
2023-11-23,E125,Team C,6,8.338956730857685,94.08,Documentation,Low,1.07,2.22
2023-11-23,E126,Team D,7,6.138895866133314,75.06,Bug Fix,Medium,2.4,2.76
2023-11-23,E127,Team C,5,9.280805368573429,65.03,Deployment,Medium,1.9,2.77
2023-11-24,E123,Team D,9,6.304534304574176,62.61,Security Patching,Medium,2.15,0.13
2023-11-24,E124,Team A,3,7.576279990994882,70.46,System Maintenance,High,1.89,0.1
2023-11-24,E125,Team B,5,7.460756638940205,70.51,Feature Development,Low,0.28,1.97
2023-11-24,E126,Team A,10,9.820194277313991,98.42,System Maintenance,Low,1.78,3.68
2023-11-24,E127,Team A,9,7.430869451203417,71.87,Bug Fix,Low,1.29,3.49
2023-11-25,E123,Team C,9,7.210293547501721,70.95,User Support,Low,2.74,2.41
2023-11-25,E124,Team D,4,9.281023385081578,68.03,Code Review,Low,0.93,2.88
2023-11-25,E125,Team C,7,7.998944197930614,98.64,Feature Development,Medium,2.36,3.84
2023-11-25,E126,Team A,7,7.5635934466164585,83.79,Feature Development,Low,0.96,2.21
2023-11-25,E127,Team C,1,6.151403368059346,85.05,Code Review,Medium,2.73,2.65
2023-11-26,E123,Team C,8,7.649624703191517,78.18,System Maintenance,High,2.23,1.15
2023-11-26,E124,Team B,7,9.878711587219875,63.86,Testing,Medium,2.25,1.23
2023-11-26,E125,Team A,7,7.98830791363466,80.0,Code Review,Medium,2.98,1.25
2023-11-26,E126,Team A,3,6.555123805797075,74.45,Feature Development,High,0.8,3.66
2023-11-26,E127,Team B,10,6.830160818776973,61.41,User Support,High,1.1,3.36
2023-11-27,E123,Team C,7,7.118747809463702,61.13,User Support,Low,0.12,2.04
2023-11-27,E124,Team B,8,8.14520831252602,99.54,Database Optimization,Low,2.55,2.71
2023-11-27,E125,Team A,3,9.183215798919086,98.25,Code Review,Medium,0.23,1.88
2023-11-27,E126,Team A,8,9.724305116231543,65.32,Security Patching,Low,0.51,3.61
2023-11-27,E127,Team C,3,8.953820127044882,60.84,Security Patching,Low,1.37,0.92
2023-11-28,E123,Team B,3,8.984087311461916,86.28,Bug Fix,High,2.38,1.84
2023-11-28,E124,Team C,3,8.518903361186078,81.8,Testing,High,1.24,2.12
2023-11-28,E125,Team B,9,6.39134116050512,76.05,Feature Development,Medium,2.52,3.14
2023-11-28,E126,Team D,10,8.53767347964822,62.99,Database Optimization,High,0.62,2.95
2023-11-28,E127,Team B,1,8.169380473591353,79.03,Deployment,Low,1.94,1.97
2023-11-29,E123,Team D,1,8.22711023949625,93.35,System Maintenance,Medium,0.47,2.11
2023-11-29,E124,Team D,9,6.253947179873864,76.3,User Support,Medium,1.89,2.82
2023-11-29,E125,Team D,1,6.274671958871341,94.56,Feature Development,High,2.89,0.96
2023-11-29,E126,Team A,1,6.257956715446783,71.56,User Support,Medium,0.02,3.96
2023-11-29,E127,Team C,7,6.5340714466225265,78.84,Testing,High,1.46,2.09
2023-11-30,E123,Team A,4,8.073391100186917,85.01,User Support,Medium,1.05,3.61
2023-11-30,E124,Team A,3,9.77199650878837,97.56,User Support,Medium,0.33,1.21
